1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-3.8008,-3.6574,-3.4486,-3.204,-2.9372,-2.6574,-2.3718,-2.0882,-1.81644,-1.57294,-1.39352,-1.32698,-1.31682,-1.3377,-1.37864,-1.43412,-1.50132,-1.5783,-1.66264,-1.74958,-1.82582,-1.87808,-1.92614,-1.97702,-2.0328,-2.0932,-2.1574,-2.2234,-2.2906,-2.359,-2.4336,-2.5166,-2.5992,-2.6778,-2.751,-2.8182,-2.879,-2.9324,-2.977,-3.0082,-3.014,-2.9908,-2.952,-2.902,-2.8432,-2.7782,-2.71,-2.6454,-2.5958,-2.585,-2.6796,-2.8782,-3.111,-3.3512,-3.583,-3.796,-3.981,-4.1274,-4.2212,-4.2362,-4.103,-3.8416,-3.5196,-3.1658,-2.799,-2.434,-2.0832,-1.7584,-1.4731,-1.24682,-1.12338,-1.08274,-1.08992,-1.12856,-1.18728,-1.25746,-1.33294,-1.41032,-1.48992,-1.57916,-1.70276,-1.8421,-1.979,-2.107,-2.2232,-2.3272,-2.4194,-2.4996,-2.5674,-2.6192,-2.6446,-2.6548,-2.6582,-2.6584,-2.657,-2.655,-2.6518,-2.6462,-2.6358,-2.6158
-3.732,-3.6036,-3.4072,-3.171,-2.911,-2.6362,-2.3548,-2.0742,-1.80554,-1.56662,-1.3905,-1.302,-1.2723,-1.27556,-1.29986,-1.33962,-1.3923,-1.45636,-1.52956,-1.60692,-1.6774,-1.73448,-1.78858,-1.8468,-1.91094,-1.98024,-2.0528,-2.1262,-2.199,-2.2712,-2.3456,-2.423,-2.4978,-2.5668,-2.629,-2.6848,-2.7344,-2.7782,-2.8144,-2.8394,-2.8446,-2.828,-2.7978,-2.7586,-2.7128,-2.6622,-2.6094,-2.5608,-2.529,-2.5398,-2.6382,-2.8226,-3.045,-3.2758,-3.499,-3.7034,-3.8798,-4.0178,-4.1022,-4.1046,-3.9812,-3.7436,-3.4424,-3.1088,-2.7626,-2.4182,-2.0882,-1.78444,-1.52068,-1.31762,-1.20162,-1.16224,-1.17112,-1.21036,-1.26778,-1.33434,-1.40364,-1.47214,-1.5405,-1.61676,-1.71382,-1.82234,-1.92748,-2.0228,-2.1064,-2.179,-2.2416,-2.2958,-2.3416,-2.376,-2.3946,-2.4036,-2.4102,-2.4172,-2.426,-2.4358,-2.4454,-2.4524,-2.4536,-2.4436
-3.5896,-3.4806,-3.3116,-3.1016,-2.865,-2.6122,-2.3512,-2.0908,-1.84224,-1.62222,-1.4518,-1.34198,-1.28216,-1.25574,-1.25188,-1.2651,-1.29306,-1.33452,-1.3876,-1.44832,-1.51078,-1.57218,-1.63602,-1.70614,-1.78334,-1.86612,-1.95166,-2.0368,-2.1192,-2.198,-2.2732,-2.3442,-2.409,-2.4656,-2.5142,-2.5556,-2.5916,-2.623,-2.6494,-2.6682,-2.676,-2.672,-2.6594,-2.6414,-2.6196,-2.5954,-2.5714,-2.5538,-2.5544,-2.594,-2.6934,-2.851,-3.0422,-3.243,-3.4368,-3.6124,-3.7602,-3.8692,-3.9242,-3.9034,-3.7872,-3.5824,-3.3172,-3.0188,-2.7072,-2.3974,-2.102,-1.83342,-1.60528,-1.43372,-1.331,-1.2922,-1.30024,-1.3387,-1.39492,-1.45932,-1.52492,-1.58782,-1.64804,-1.70992,-1.77758,-1.8472,-1.91096,-1.96428,-2.0064,-2.0386,-2.0636,-2.0842,-2.1012,-2.1142,-2.123,-2.1306,-2.1408,-2.1556,-2.1748,-2.1966,-2.2188,-2.238,-2.2502,-2.251
-3.4068,-3.3172,-3.1792,-3.004,-2.8026,-2.5842,-2.3566,-2.1276,-1.90762,-1.70868,-1.54338,-1.41798,-1.32902,-1.26834,-1.22918,-1.2079,-1.20324,-1.21492,-1.2424,-1.28396,-1.33708,-1.40026,-1.47388,-1.55826,-1.65208,-1.75226,-1.85472,-1.95512,-2.0498,-2.136,-2.2124,-2.278,-2.332,-2.3744,-2.4068,-2.4318,-2.452,-2.4698,-2.4864,-2.502,-2.5156,-2.5272,-2.538,-2.5486,-2.5598,-2.5714,-2.5852,-2.6056,-2.6408,-2.7026,-2.8006,-2.9326,-3.0856,-3.2436,-3.3936,-3.5256,-3.6304,-3.6986,-3.7184,-3.6764,-3.564,-3.3864,-3.16,-2.9042,-2.6366,-2.371,-2.1196,-1.89428,-1.7068,-1.56822,-1.48492,-1.45394,-1.46462,-1.50416,-1.5608,-1.62478,-1.6885,-1.7469,-1.79778,-1.8415,-1.87852,-1.9071,-1.92428,-1.9288,-1.9219,-1.90678,-1.88758,-1.86842,-1.8525,-1.84174,-1.83758,-1.84166,-1.85516,-1.87786,-1.9079,-1.94236,-1.97752,-2.0092,-2.0334,-2.0458
-3.1978,-3.129,-3.0234,-2.8872,-2.7278,-2.5516,-2.3652,-2.1746,-1.98696,-1.8099,-1.65064,-1.51332,-1.39802,-1.3025,-1.22474,-1.16416,-1.12168,-1.09886,-1.0973,-1.1178,-1.16026,-1.22376,-1.30682,-1.40678,-1.51964,-1.64024,-1.76272,-1.88112,-1.99,-2.085,-2.1632,-2.2234,-2.266,-2.293,-2.3076,-2.3142,-2.3172,-2.3206,-2.3282,-2.3422,-2.3642,-2.3944,-2.4326,-2.4774,-2.5274,-2.5808,-2.6372,-2.6978,-2.7656,-2.8454,-2.9396,-3.0466,-3.159,-3.2682,-3.3658,-3.4448,-3.4986,-3.5206,-3.5038,-3.4414,-3.3308,-3.1754,-2.9858,-2.7748,-2.5552,-2.339,-2.1366,-1.95812,-1.81298,-1.70878,-1.64918,-1.63212,-1.65054,-1.69468,-1.75438,-1.82012,-1.88358,-1.93796,-1.97842,-2.002,-2.0072,-1.9935,-1.96114,-1.91238,-1.85126,-1.78326,-1.7146,-1.65152,-1.59948,-1.56262,-1.54334,-1.54238,-1.55866,-1.58948,-1.63096,-1.67848,-1.72718,-1.77216,-1.80884,-1.83346
-2.9718,-2.9248,-2.8524,-2.7572,-2.6428,-2.5134,-2.3726,-2.2238,-2.0708,-1.91678,-1.76498,-1.61818,-1.47882,-1.34918,-1.23184,-1.12978,-1.04666,-0.9865,-0.95354,-0.95138,-0.98212,-1.04542,-1.13814,-1.2548,-1.38854,-1.53174,-1.67654,-1.8151,-1.94004,-2.045,-2.1256,-2.1804,-2.211,-2.2212,-2.2168,-2.2036,-2.1882,-2.1768,-2.1754,-2.189,-2.221,-2.272,-2.3404,-2.4228,-2.5154,-2.6138,-2.715,-2.8158,-2.9146,-3.0092,-3.0984,-3.1798,-3.2508,-3.3084,-3.3494,-3.3708,-3.37,-3.3438,-3.2904,-3.2078,-3.097,-2.9612,-2.806,-2.639,-2.4686,-2.303,-2.1508,-2.0198,-1.91708,-1.84788,-1.81446,-1.81536,-1.84562,-1.89786,-1.96342,-2.0332,-2.0982,-2.1498,-2.1802,-2.1834,-2.1564,-2.0992,-2.0154,-1.91048,-1.7918,-1.6673,-1.54558,-1.4353,-1.34452,-1.2797,-1.24424,-1.23786,-1.25716,-1.29664,-1.35006,-1.4111,-1.47372,-1.53226,-1.58174,-1.61826
-2.7348,-2.7104,-2.6714,-2.6176,-2.5494,-2.468,-2.3742,-2.269,-2.1524,-2.023,-1.88026,-1.72564,-1.5637,-1.40106,-1.24468,-1.1011,-0.97662,-0.87788,-0.81192,-0.7857,-0.8041,-0.86748,-0.97086,-1.10546,-1.26128,-1.42826,-1.5967,-1.75698,-1.8996,-2.0158,-2.0992,-2.1482,-2.1656,-2.1582,-2.1338,-2.1004,-2.066,-2.0392,-2.0282,-2.0414,-2.084,-2.1576,-2.2584,-2.3804,-2.5168,-2.661,-2.8068,-2.9476,-3.0762,-3.1848,-3.268,-3.323,-3.3516,-3.3566,-3.34,-3.3034,-3.2474,-3.1732,-3.0832,-2.9806,-2.869,-2.751,-2.6286,-2.504,-2.3812,-2.2652,-2.1618,-2.0768,-2.0152,-1.98044,-1.97394,-1.99462,-2.039,-2.1018,-2.1754,-2.2514,-2.3202,-2.3712,-2.3936,-2.3776,-2.3184,-2.2172,-2.0806,-1.91826,-1.74064,-1.55814,-1.38146,-1.22178,-1.09022,-0.99622,-0.94456,-0.93374,-0.95718,-1.00614,-1.07186,-1.14642,-1.22278,-1.29464,-1.35654,-1.40414
-2.4918,-2.49,-2.4844,-2.4714,-2.4482,-2.4134,-2.366,-2.3044,-2.2252,-2.1226,-1.99078,-1.82924,-1.6455,-1.45134,-1.25806,-1.07516,-0.911,-0.77418,-0.67448,-0.62284,-0.62852,-0.69326,-0.80902,-0.96258,-1.14056,-1.331,-1.52288,-1.70538,-1.86702,-1.99596,-2.0828,-2.1248,-2.128,-2.1024,-2.0582,-2.005,-1.9522,-1.90958,-1.88808,-1.89944,-1.95284,-2.05,-2.1842,-2.3458,-2.525,-2.7132,-2.902,-3.0814,-3.2398,-3.3628,-3.4392,-3.4666,-3.4522,-3.4052,-3.3334,-3.2412,-3.1328,-3.0124,-2.8864,-2.7638,-2.6514,-2.5512,-2.4606,-2.3764,-2.2984,-2.2286,-2.1706,-2.1284,-2.105,-2.1028,-2.1222,-2.1624,-2.2214,-2.2952,-2.3778,-2.4612,-2.5356,-2.589,-2.607,-2.575,-2.4846,-2.3386,-2.149,-1.93002,-1.69478,-1.45548,-1.22432,-1.01448,-0.84064,-0.7167,-0.6501,-0.6372,-0.66668,-0.72576,-0.8034,-0.89052,-0.9795,-1.06364,-1.1369,-1.19424
-2.2484,-2.2692,-2.2962,-2.3216,-2.3398,-2.3476,-2.343,-2.3226,-2.281,-2.2076,-2.0892,-1.92062,-1.7154,-1.49248,-1.26692,-1.0499,-0.8508,-0.67908,-0.5463,-0.46784,-0.46044,-0.52898,-0.65924,-0.83156,-1.0297,-1.24076,-1.45352,-1.65676,-1.8378,-1.98132,-2.0718,-2.1054,-2.0932,-2.0498,-1.98804,-1.91788,-1.84898,-1.79166,-1.75858,-1.76576,-1.82898,-1.95082,-2.1186,-2.3174,-2.535,-2.762,-2.9886,-3.204,-3.392,-3.5316,-3.6012,-3.5988,-3.5412,-3.446,-3.3242,-3.183,-3.0278,-2.8654,-2.7052,-2.5622,-2.4498,-2.3692,-2.3098,-2.263,-2.225,-2.196,-2.1782,-2.1738,-2.1848,-2.2118,-2.2544,-2.312,-2.384,-2.4678,-2.5586,-2.649,-2.7298,-2.788,-2.8064,-2.7632,-2.6428,-2.4518,-2.2108,-1.9389,-1.6511,-1.36012,-1.07838,-0.8201,-0.60312,-0.44858,-0.36978,-0.35864,-0.3958,-0.46438,-0.55192,-0.64906,-0.74814,-0.84242,-0.92534,-0.99062
-2.0126,-2.0556,-2.1134,-2.1722,-2.2252,-2.2684,-2.2994,-2.3144,-2.307,-2.2648,-2.1632,-1.98598,-1.76096,-1.51554,-1.26612,-1.02404,-0.79866,-0.59944,-0.43804,-0.332,-0.31034,-0.38698,-0.53228,-0.71964,-0.93232,-1.15786,-1.38552,-1.60458,-1.80262,-1.96236,-2.0578,-2.0798,-2.0526,-1.99546,-1.9212,-1.83964,-1.75994,-1.69208,-1.6486,-1.64832,-1.71956,-1.8676,-2.066,-2.2952,-2.5428,-2.7992,-3.0548,-3.2984,-3.5134,-3.6728,-3.736,-3.7006,-3.6036,-3.4684,-3.307,-3.1274,-2.9358,-2.7396,-2.5494,-2.385,-2.2748,-2.2164,-2.1858,-2.1704,-2.1656,-2.1704,-2.1856,-2.2128,-2.2528,-2.3048,-2.3662,-2.4376,-2.5198,-2.611,-2.707,-2.8016,-2.886,-2.9486,-2.9712,-2.9244,-2.7746,-2.539,-2.2526,-1.93696,-1.6066,-1.2738,-0.95046,-0.65024,-0.3918,-0.20502,-0.11905,-0.113446,-0.157068,-0.23136,-0.32424,-0.42674,-0.53162,-0.63238,-0.72242,-0.79362
-1.8,-1.86412,-1.9449,-2.0276,-2.1054,-2.1744,-2.2306,-2.2702,-2.2866,-2.2682,-2.1866,-2.0008,-1.7668,-1.51178,-1.2513,-0.9967,-0.75756,-0.5435,-0.36584,-0.24084,-0.20436,-0.29,-0.4417,-0.63408,-0.85156,-1.08218,-1.31544,-1.54092,-1.74682,-1.91732,-2.0182,-2.03,-1.99546,-1.93328,-1.85514,-1.77058,-1.6886,-1.61886,-1.57322,-1.5689,-1.64604,-1.81582,-2.0334,-2.2806,-2.5456,-2.8184,-3.0894,-3.347,-3.5754,-3.7496,-3.8066,-3.7446,-3.6228,-3.4628,-3.2768,-3.0734,-2.8598,-2.6436,-2.436,-2.2556,-2.1496,-2.1094,-2.0984,-2.1048,-2.1236,-2.1532,-2.1932,-2.244,-2.306,-2.3774,-2.4528,-2.534,-2.6228,-2.7178,-2.815,-2.9084,-2.9902,-3.0494,-3.0696,-3.0228,-2.8454,-2.5772,-2.261,-1.91676,-1.55858,-1.19842,-0.84798,-0.52042,-0.23302,-0.0153112,0.07277,0.078648,0.037242,-0.034596,-0.12549,-0.2268,-0.33144,-0.43308,-0.52536,-0.6
